time_us,node_id,frame_type,size_bytes
1.06255e+06,20,CTS,14
1.06261e+06,19,QOSDATA_TID6,1066
1.0628e+06,20,ACK,14
1.06284e+06,19,CTL,20
1.06293e+06,12,RTS,20
1.06293e+06,4,RTS,20
1.06293e+06,2,RTS,20
1.06293e+06,14,RTS,20
1.06305e+06,5,RTS,20
1.06313e+06,20,CTS,14
1.06319e+06,5,QOSDATA_TID6,1066
1.06337e+06,20,ACK,14
1.06342e+06,5,CTL,20
1.0635e+06,18,RTS,20
1.0635e+06,12,RTS,20
1.0635e+06,1,RTS,20
1.0635e+06,10,RTS,20
1.06358e+06,20,CTS,14
1.06364e+06,18,QOSDATA_TID6,1066
1.06383e+06,20,ACK,14
1.06387e+06,18,CTL,20
1.06396e+06,1,RTS,20
1.06404e+06,20,CTS,14
1.0641e+06,1,QOSDATA_TID6,1066
1.06428e+06,20,ACK,14
1.06433e+06,1,CTL,20
1.06441e+06,15,RTS,20
1.06441e+06,19,RTS,20
1.06441e+06,0,RTS,20
1.06441e+06,3,RTS,20
1.06449e+06,20,CTS,14
1.06455e+06,15,QOSDATA_TID6,1066
1.06474e+06,20,ACK,14
