time_us,node_id,frame_type,size_bytes
1.042e+06,16,QOSDATA_TID6,1066
1.04218e+06,20,ACK,14
1.04223e+06,16,CTL,20
1.04231e+06,14,RTS,20
1.04238e+06,20,CTS,14
1.04244e+06,14,QOSDATA_TID6,1066
1.04263e+06,20,ACK,14
1.04267e+06,14,CTL,20
1.04276e+06,18,RTS,20
1.04282e+06,20,CTS,14
1.04288e+06,18,QOSDATA_TID6,1066
1.04307e+06,20,ACK,14
1.04311e+06,18,CTL,20
1.04321e+06,7,RTS,20
1.04321e+06,15,RTS,20
1.04321e+06,8,RTS,20
1.0433e+06,1,RTS,20
1.04337e+06,20,CTS,14
1.04343e+06,1,QOSDATA_TID6,1066
1.04362e+06,20,ACK,14
1.04366e+06,1,CTL,20
1.04375e+06,8,RTS,20
1.04382e+06,20,CTS,14
1.04388e+06,8,QOSDATA_TID6,1066
1.04406e+06,20,ACK,14
1.0441e+06,8,QOSDATA_TID6,1066
1.04429e+06,20,ACK,14
1.04433e+06,8,CTL,20
1.04443e+06,10,RTS,20
1.04443e+06,15,RTS,20
1.04443e+06,7,RTS,20
1.04454e+06,19,RTS,20
1.04461e+06,20,CTS,14
1.04467e+06,19,QOSDATA_TID6,1066
1.04485e+06,20,ACK,14
1.0449e+06,19,QOSDATA_TID6,1066
1.04508e+06,20,ACK,14
1.04513e+06,19,QOSDATA_TID6,1066
1.04531e+06,20,ACK,14
1.04535e+06,19,CTL,20
1.04544e+06,15,RTS,20
1.04551e+06,20,CTS,14
1.04557e+06,15,QOSDATA_TID6,1066
1.04575e+06,20,ACK,14
1.0458e+06,15,CTL,20
1.04588e+06,7,RTS,20
1.04595e+06,20,CTS,14
1.04601e+06,7,QOSDATA_TID6,1066
1.0462e+06,20,ACK,14
1.04624e+06,7,QOSDATA_TID6,1066
1.04642e+06,20,ACK,14
1.04647e+06,7,QOSDATA_TID6,1066
1.04665e+06,20,ACK,14
1.0467e+06,7,CTL,20
1.04678e+06,6,RTS,20
1.04678e+06,11,RTS,20
1.04678e+06,3,RTS,20
1.04685e+06,20,CTS,14
1.04691e+06,6,QOSDATA_TID6,1066
1.04709e+06,20,ACK,14
1.04714e+06,6,CTL,20
1.04722e+06,17,RTS,20
1.04722e+06,2,RTS,20
1.04729e+06,20,CTS,14
1.04735e+06,2,QOSDATA_TID6,1066
1.04754e+06,20,ACK,14
1.04758e+06,2,CTL,20
1.04766e+06,13,RTS,20
1.04773e+06,20,CTS,14
1.04779e+06,13,QOSDATA_TID6,1066
1.04798e+06,20,ACK,14
1.04802e+06,13,CTL,20
1.04811e+06,1,RTS,20
1.04811e+06,3,RTS,20
1.04811e+06,11,RTS,20
1.04818e+06,20,CTS,14
1.04824e+06,1,QOSDATA_TID6,1066
1.04842e+06,20,ACK,14
1.04846e+06,1,CTL,20
1.04855e+06,16,RTS,20
1.04855e+06,11,RTS,20
1.04862e+06,20,CTS,14
1.04868e+06,16,QOSDATA_TID6,1066
1.04886e+06,20,ACK,14
1.0489e+06,16,CTL,20
1.04899e+06,11,RTS,20
1.04906e+06,20,CTS,14
1.04912e+06,11,QOSDATA_TID6,1066
1.0493e+06,20,ACK,14
1.04935e+06,11,QOSDATA_TID6,1066
1.04953e+06,20,ACK,14
1.04958e+06,11,QOSDATA_TID6,1066
1.04976e+06,20,ACK,14
1.0498e+06,11,QOSDATA_TID6,1066
1.04999e+06,20,ACK,14
1.05003e+06,11,QOSDATA_TID6,1066
1.05022e+06,20,ACK,14
1.05026e+06,11,CTL,20
1.05034e+06,12,RTS,20
1.05034e+06,4,RTS,20
1.05034e+06,5,RTS,20
1.05034e+06,0,CTS,14
1.05048e+06,4,RTS,20
1.05048e+06,0,RTS,20
1.05054e+06,20,CTS,14
